Id_aluno,Selecionado,Sexo,OrientacaoSexual,Idade,Raça-cor,Deficiência
6958,Sim,M,Heterossexual,20,Amarela,Não possuo
9476,Sim,M,Bissexual,31,Branca,Outro
1559,Não,M,Heterossexual,19,Branca,Não possuo
4497,Sim,M,Heterossexual,22,Branca,Não possuo
8172,Não,F,Heterossexual,24,Branca,Não possuo
13006,Sim,F,Bissexual,18,Branca,Não possuo
1873,Não,F,Heterossexual,21,Preta,Não possuo
5042,Não,F,Heterossexual,25,Não informada,Não possuo
2390,Sim,M,Heterossexual,27,Parda,Outro
6108,Sim,F,Heterossexual,22,Parda,Não possuo
1590,Não,F,Bissexual,28,Branca,Não possuo
2348,Sim,F,Heterossexual,23,Branca,Não possuo
961,Não,M,Heterossexual,22,Branca,Não possuo
2317,Não,M,Heterossexual,22,Branca,Não possuo
13288,Sim,F,Heterossexual,19,Branca,Não possuo
9527,Não,M,Heterossexual,19,Branca,Não possuo
13480,Sim,F,Heterossexual,22,Branca,Não possuo
123,Não,F,Heterossexual,25,Branca,Não possuo
11616,Não,F,Heterossexual,26,Branca,Não possuo
6860,Não,M,Heterossexual,22,Parda,Não possuo
9516,Não,M,Bissexual,26,Branca,Não possuo
10432,Sim,F,Heterossexual,20,Branca,Não possuo
13056,Sim,F,Prefiro não responder,20,Branca,Não possuo
1809,Não,M,Homossexual,23,Branca,Não possuo
8015,Não,M,Heterossexual,27,Branca,Não possuo
9542,Sim,F,Heterossexual,19,Parda,Não possuo
5902,Sim,F,Pansexual,19,Parda,Não possuo
5831,Sim,F,Heterossexual,21,Parda,Não possuo
1646,Não,F,Heterossexual,18,Branca,Outro
91,Não,M,Bissexual,34,Parda,Não possuo
4091,Sim,F,Bissexual,25,Branca,Não possuo
3835,Não,F,Bissexual,19,Branca,Não possuo
13349,Sim,M,Heterossexual,19,Parda,Não possuo
5298,Sim,F,Bissexual,21,Parda,Não possuo
11888,Sim,M,Heterossexual,19,Branca,Não possuo
3800,Sim,F,Prefiro não responder,22,Parda,Outro
155,Não,M,Heterossexual,36,Branca,Não possuo
8404,Sim,F,Pansexual,19,Não informada,Não possuo
6030,Não,F,Bissexual,19,Parda,Não possuo
8627,Sim,F,Homossexual,24,Preta,Não possuo
5792,Não,F,Bissexual,19,Branca,Não possuo
17123,Sim,M,Bissexual,22,Branca,Não possuo
1312,Não,M,Bissexual,18,Parda,Não possuo
5180,Não,M,Outro,26,Branca,Não possuo
9829,Não,F,Bissexual,22,Parda,Não possuo
7164,Sim,F,Bissexual,20,Preta,Não possuo
3826,Não,M,Heterossexual,20,Branca,Não possuo
6242,Sim,F,Heterossexual,19,Branca,Não possuo
6473,Sim,F,Heterossexual,20,Branca,Não possuo
2465,Sim,M,Heterossexual,23,Branca,Não possuo
3918,Não,M,Heterossexual,18,Parda,Não possuo
14030,Sim,M,Homossexual,22,Parda,Não possuo
3379,Sim,M,Heterossexual,22,Branca,Não possuo
8153,Não,F,Heterossexual,18,Parda,Não possuo
6103,Não,M,Heterossexual,27,Branca,Não possuo
4803,Sim,M,Heterossexual,27,Preta,Não possuo
6526,Sim,F,Heterossexual,21,Branca,Não possuo
10646,Sim,F,Bissexual,20,Branca,Não possuo
2191,Sim,M,Homossexual,22,Não informada,Não possuo
2024,Sim,F,Outro,24,Parda,Não possuo
12664,Sim,F,Heterossexual,18,Branca,Não possuo
6033,Sim,M,Homossexual,20,Branca,Não possuo
8480,Sim,F,Homossexual,21,Parda,Não possuo
7982,Sim,M,Heterossexual,22,Branca,Não possuo
3869,Sim,M,Heterossexual,27,Preta,Não possuo
6351,Sim,F,Heterossexual,19,Parda,Não possuo
11066,Não,M,Prefiro não responder,31,Não informada,Não possuo
6096,Sim,F,Bissexual,21,Branca,Não possuo
7326,Sim,M,Heterossexual,23,Não informada,Não possuo
4705,Sim,F,Heterossexual,23,Preta,Não possuo
13993,Sim,F,Bissexual,23,Branca,Não possuo
6802,Sim,M,Bissexual,20,Parda,Não possuo
4806,Sim,M,Homossexual,21,Preta,Não possuo
12685,Sim,F,Bissexual,18,Parda,Não possuo
8129,Sim,M,Homossexual,19,Branca,Não possuo
4952,Sim,M,Pansexual,22,Branca,Não possuo
2045,Sim,M,Bissexual,25,Preta,Não possuo
7563,Sim,F,Heterossexual,22,Branca,Não possuo
11960,Não,M,Heterossexual,24,Parda,Não possuo
5847,Sim,F,Bissexual,21,Branca,Não possuo
4126,Não,F,Heterossexual,26,Parda,Não possuo
3170,Sim,F,Bissexual,22,Parda,Não possuo
5746,Não,M,Heterossexual,19,Branca,Não possuo
8464,Sim,F,Heterossexual,21,Parda,Não possuo
11159,Sim,M,Heterossexual,17,Parda,Não possuo
1857,Não,F,Heterossexual,22,Branca,Não possuo
6518,Sim,M,Homossexual,26,Branca,Não possuo
6599,Sim,M,Homossexual,25,Parda,Não possuo
7880,Sim,F,Outro,21,Branca,TEA – Transtorno Espectro do Autismo
8704,Não,F,Bissexual,19,Parda,Não possuo
7828,Sim,M,Homossexual,21,Branca,Não possuo
9673,Não,F,Heterossexual,19,Branca,Não possuo
10765,Não,F,Bissexual,19,Branca,Não possuo
3734,Não,M,Heterossexual,18,Branca,Não possuo
6776,Sim,F,Heterossexual,21,Branca,Não possuo
8513,Sim,F,Heterossexual,21,Parda,Não possuo
5293,Não,M,Heterossexual,21,Branca,Outro
8248,Não,M,Heterossexual,19,Parda,Não possuo
3936,Sim,M,Bissexual,23,Branca,Não possuo
11804,Não,F,Bissexual,21,Parda,Não possuo
8783,Não,F,Heterossexual,19,Branca,Não possuo
30,Sim,M,Heterossexual,39,Preta,Não possuo
1552,Sim,M,Heterossexual,23,Parda,Não possuo
7995,Não,F,Bissexual,18,Branca,Não possuo
5396,Sim,F,Heterossexual,21,Preta,Não possuo
6692,Sim,F,Bissexual,20,Preta,Não possuo
3847,Sim,F,Heterossexual,22,Parda,Não possuo
7317,Sim,F,Heterossexual,21,Não informada,Não possuo
823,Sim,F,Bissexual,25,Não informada,Não possuo
9866,Não,F,Bissexual,20,Branca,Não possuo
686,Sim,F,Heterossexual,28,Preta,Não possuo
6899,Não,F,Pansexual,25,Branca,Não possuo
13005,Sim,M,Bissexual,20,Preta,Não possuo
4463,Não,F,Heterossexual,21,Parda,Não possuo
3395,Sim,M,Heterossexual,24,Branca,Não possuo
5559,Sim,M,Heterossexual,22,Parda,Não possuo
3025,Sim,F,Heterossexual,26,Preta,Não possuo
1911,Sim,F,Heterossexual,22,Parda,Não possuo
3063,Não,M,Heterossexual,22,Branca,Não possuo
6186,Não,F,Heterossexual,21,Parda,Não possuo
480,Não,M,Heterossexual,20,Não informada,Não possuo
3954,Sim,M,Heterossexual,22,Preta,Não possuo
742,Não,M,Homossexual,20,Branca,Não possuo
141,Não,M,Heterossexual,18,Branca,Não possuo
12174,Sim,F,Heterossexual,18,Branca,Não possuo
9072,Sim,F,Pansexual,19,Parda,Não possuo
11813,Sim,M,Bissexual,18,Parda,Não possuo
13388,Sim,M,Bissexual,29,Parda,Não possuo
1971,Sim,M,Heterossexual,28,Branca,Não possuo
12388,Sim,F,Pansexual,18,Branca,Não possuo
10515,Sim,M,Heterossexual,22,Preta,Não possuo
14656,Sim,F,Bissexual,22,Branca,Não possuo
1381,Sim,M,Homossexual,25,Branca,Não possuo
7902,Sim,F,Heterossexual,21,Branca,Não possuo
3353,Não,M,Heterossexual,24,Parda,Deficiência Visual
13853,Sim,M,Homossexual,25,Parda,Não possuo
8823,Sim,F,Heterossexual,23,Branca,Não possuo
10830,Sim,M,Heterossexual,19,Branca,Não possuo
12981,Sim,F,Heterossexual,19,Parda,Não possuo
1132,Sim,F,Prefiro não responder,29,Parda,Não possuo
9113,Sim,F,Homossexual,20,Parda,Não possuo
3001,Sim,F,Heterossexual,22,Preta,Não possuo
3963,Não,F,Heterossexual,23,Branca,Não possuo
3840,Sim,M,Bissexual,26,Branca,Deficiência Mental/Intelectual
7049,Sim,F,Heterossexual,20,Branca,Não possuo
6486,Sim,M,Heterossexual,26,Branca,Não possuo
8043,Não,M,Homossexual,24,Parda,Não possuo
9,Não,F,Pansexual,27,Preta,Não possuo
7393,Sim,M,Heterossexual,21,Preta,Não possuo
3558,Sim,M,Heterossexual,22,Branca,Não possuo
6475,Não,F,Bissexual,21,Preta,Não possuo
12613,Sim,M,Heterossexual,23,Branca,Não possuo
10718,Sim,F,Homossexual,19,Parda,Não possuo
4563,Não,F,Bissexual,18,Branca,Não possuo
484,Não,F,Heterossexual,29,Parda,Não possuo
10031,Sim,M,Heterossexual,21,Branca,Não possuo
13454,Sim,F,Bissexual,19,Branca,Não possuo
6241,Sim,F,Heterossexual,20,Parda,Não possuo
5733,Sim,M,Heterossexual,22,Branca,Não possuo
7696,Sim,M,Heterossexual,20,Branca,Não possuo
2276,Não,M,Heterossexual,18,Branca,Não possuo
10322,Sim,M,Heterossexual,20,Parda,Deficiência Física
8768,Sim,M,Heterossexual,19,Branca,Não possuo
1555,Sim,M,Bissexual,23,Parda,Não possuo
4265,Sim,F,Bissexual,22,Branca,Não possuo
1747,Não,M,Heterossexual,19,Parda,Não possuo
1751,Sim,M,Heterossexual,28,Preta,Não possuo
4624,Sim,M,Heterossexual,22,Preta,Não possuo
410,Não,M,Homossexual,34,Preta,Não possuo
12935,Sim,F,Heterossexual,18,Branca,Não possuo
10818,Sim,M,Homossexual,23,Branca,Deficiência Visual
2302,Não,F,Heterossexual,19,Branca,Não possuo
6435,Sim,M,Heterossexual,21,Não informada,Não possuo
3507,Sim,F,Bissexual,22,Branca,Não possuo
11880,Não,M,Heterossexual,21,Parda,Não possuo
5435,Sim,F,Heterossexual,21,Branca,Não possuo
11763,Sim,M,Homossexual,18,Preta,Não possuo
7145,Não,F,Heterossexual,19,Parda,Não possuo
8610,Sim,M,Heterossexual,21,Branca,Não possuo
8482,Sim,M,Heterossexual,23,Parda,Não possuo
2038,Não,F,Heterossexual,20,Amarela,Não possuo
12657,Não,M,Heterossexual,21,Branca,Não possuo
1785,Não,F,Bissexual,24,Amarela,Não possuo
8042,Não,F,Heterossexual,19,Parda,Não possuo
2109,Sim,F,Heterossexual,24,Não informada,Não possuo
11188,Não,F,Heterossexual,18,Branca,Não possuo
7590,Sim,F,Heterossexual,22,Branca,Não possuo
7963,Sim,F,Heterossexual,25,Parda,Não possuo
3027,Sim,M,Heterossexual,26,Parda,Não possuo
7713,Sim,F,Heterossexual,24,Não informada,Não possuo
9307,Não,M,Heterossexual,19,Branca,Não possuo
5774,Sim,F,Bissexual,20,Branca,Não possuo
2182,Sim,F,Heterossexual,24,Parda,Não possuo
7062,Sim,F,Heterossexual,21,Branca,Não possuo
4310,Não,M,Heterossexual,21,Branca,Não possuo
6406,Não,M,Heterossexual,33,Branca,Não possuo
12968,Sim,F,Homossexual,20,Parda,Não possuo
11280,Não,F,Heterossexual,18,Parda,Não possuo
8568,Sim,M,Bissexual,20,Parda,Não possuo
5705,Não,M,Heterossexual,19,Branca,Não possuo
13144,Sim,F,Heterossexual,19,Branca,Não possuo
7695,Não,F,Heterossexual,21,Branca,Não possuo
4210,Sim,F,Heterossexual,23,Branca,Não possuo
5966,Sim,M,Homossexual,22,Parda,Não possuo
8143,Não,M,Heterossexual,20,Parda,Não possuo
6964,Sim,M,Bissexual,20,Branca,Não possuo
405,Não,F,Bissexual,23,Branca,Não possuo
7579,Sim,F,Bissexual,22,Branca,Não possuo
105,Sim,M,Heterossexual,40,Preta,Não possuo
9398,Não,F,Heterossexual,21,Branca,Não possuo
6869,Sim,M,Heterossexual,22,Branca,Não possuo
7564,Sim,F,Heterossexual,20,Branca,Não possuo
3788,Sim,F,Bissexual,23,Parda,Não possuo
7284,Não,F,Heterossexual,26,Parda,Não possuo
4079,Sim,M,Heterossexual,22,Branca,Não possuo
4290,Sim,M,Heterossexual,22,Branca,Deficiência Visual
8087,Sim,F,Outro,18,Branca,Não possuo
8049,Não,F,Homossexual,19,Branca,Não possuo
2389,Sim,M,Homossexual,24,Branca,Não possuo
11392,Não,M,Heterossexual,59,Branca,Não possuo
7477,Sim,M,Homossexual,20,Branca,Não possuo
4813,Não,F,Heterossexual,20,Não informada,Não possuo
6116,Não,M,Bissexual,26,Branca,Não possuo
13016,Sim,F,Heterossexual,19,Parda,Não possuo
10389,Sim,F,Bissexual,20,Parda,Não possuo
13180,Sim,M,Heterossexual,18,Parda,Não possuo
8859,Sim,M,Heterossexual,19,Branca,Não possuo
1480,Não,M,Bissexual,20,Parda,Não possuo
3182,Não,M,Heterossexual,17,Parda,Não possuo
5095,Não,F,Prefiro não responder,23,Branca,Não possuo
8781,Sim,M,Heterossexual,19,Parda,Não possuo
2080,Não,M,Heterossexual,19,Branca,Não possuo
999,Não,F,Heterossexual,31,Parda,Não possuo
2625,Sim,M,Heterossexual,22,Parda,Não possuo
5826,Não,M,Heterossexual,20,Branca,Não possuo
622,Não,F,Heterossexual,19,Preta,Não possuo
5686,Não,M,Heterossexual,21,Não informada,Não possuo
10839,Não,F,Heterossexual,22,Branca,Não possuo
2713,Sim,F,Bissexual,23,Parda,Não possuo
7943,Sim,M,Heterossexual,23,Parda,Não possuo
11359,Não,M,Heterossexual,20,Branca,Não possuo
11974,Sim,F,Heterossexual,18,Branca,Não possuo
6983,Sim,M,Heterossexual,20,Branca,Não possuo
8412,Não,M,Heterossexual,25,Branca,Não possuo
3257,Sim,F,Prefiro não responder,22,Parda,Não possuo
2833,Sim,F,Bissexual,22,Preta,Não possuo
6635,Sim,M,Heterossexual,20,Parda,Não possuo
799,Não,M,Homossexual,20,Preta,Não possuo
5760,Não,M,Heterossexual,22,Branca,Não possuo
8835,Não,F,Bissexual,22,Branca,Não possuo
14249,Sim,M,Heterossexual,28,Branca,Não possuo
5580,Sim,F,Heterossexual,18,Preta,Não possuo
3104,Sim,F,Heterossexual,25,Branca,Não possuo
8804,Não,F,Heterossexual,21,Não informada,Não possuo
9216,Não,F,Heterossexual,20,Amarela,Não possuo
10290,Sim,F,Heterossexual,20,Parda,Não possuo
11835,Não,F,Heterossexual,20,Branca,Não possuo
7364,Sim,M,Heterossexual,23,Branca,Deficiência Física
2575,Sim,F,Bissexual,25,Branca,Deficiência Física
10759,Sim,M,Heterossexual,21,Parda,Não possuo
8368,Sim,M,Heterossexual,21,Branca,Não possuo
9768,Sim,M,Heterossexual,20,Branca,Não possuo
3612,Sim,F,Heterossexual,22,Branca,Não possuo
10363,Sim,M,Heterossexual,19,Branca,Não possuo
7485,Sim,F,Bissexual,26,Branca,Não possuo
560,Sim,F,Bissexual,23,Branca,Não possuo
4116,Sim,F,Pansexual,22,Branca,Não possuo
8268,Não,F,Bissexual,25,Não informada,Não possuo
13524,Sim,M,Homossexual,19,Branca,Não possuo
5404,Não,M,Heterossexual,25,Branca,Não possuo
9467,Não,F,Heterossexual,25,Branca,Não possuo
3330,Sim,F,Bissexual,26,Preta,Não possuo
11,Sim,F,Bissexual,18,Branca,Não possuo
740,Sim,F,Bissexual,28,Parda,Não possuo
13113,Sim,M,Bissexual,18,Parda,Não possuo
13481,Sim,M,Heterossexual,31,Branca,Não possuo
12873,Sim,M,Heterossexual,18,Branca,Não possuo
7516,Sim,F,Pansexual,20,Branca,Não possuo
10595,Não,F,Heterossexual,18,Parda,Não possuo
10960,Não,M,Heterossexual,23,Parda,Não possuo
17519,Sim,F,Heterossexual,20,Parda,Não possuo
8745,Sim,M,Homossexual,19,Preta,Não possuo
7219,Não,F,Bissexual,24,Branca,Não possuo
4867,Não,M,Heterossexual,25,Branca,Não possuo
5747,Sim,F,Heterossexual,21,Preta,Não possuo
10899,Sim,F,Heterossexual,19,Branca,Não possuo
3259,Não,F,Heterossexual,18,Branca,Não possuo
2760,Sim,F,Heterossexual,24,Amarela,Não possuo
6328,Sim,M,Heterossexual,20,Parda,Não possuo
9499,Sim,F,Heterossexual,19,Branca,Não possuo
13022,Sim,F,Heterossexual,22,Branca,Não possuo
7432,Sim,M,Bissexual,23,Preta,Não possuo
6634,Sim,M,Heterossexual,45,Preta,Não possuo
7444,Sim,M,Heterossexual,24,Preta,Não possuo
5402,Não,F,Homossexual,27,Branca,Não possuo
10928,Sim,M,Heterossexual,18,Parda,Não possuo
1141,Sim,F,Heterossexual,27,Branca,Outro
2483,Sim,M,Heterossexual,23,Branca,Não possuo
3719,Sim,M,Heterossexual,27,Preta,Não possuo
1914,Não,F,Prefiro não responder,22,Parda,Não possuo
2636,Não,M,Heterossexual,25,Branca,Não possuo
11745,Sim,F,Prefiro não responder,19,Parda,Não possuo
7864,Não,M,Heterossexual,21,Parda,Não possuo
12737,Sim,M,Homossexual,19,Parda,Não possuo
3556,Não,M,Heterossexual,19,Branca,Não possuo
6249,Sim,M,Heterossexual,20,Branca,Não possuo
790,Sim,M,Homossexual,24,Branca,Não possuo
360,Não,M,Heterossexual,26,Parda,Não possuo
6893,Sim,M,Heterossexual,32,Branca,Não possuo
3511,Sim,F,Heterossexual,21,Preta,Não possuo
10942,Não,M,Heterossexual,22,Branca,Não possuo
6997,Não,F,Heterossexual,19,Branca,Não possuo
11747,Sim,F,Heterossexual,18,Branca,Não possuo
9749,Não,F,Homossexual,21,Parda,Não possuo
12530,Sim,F,Prefiro não responder,18,Branca,Não possuo
9181,Sim,F,Heterossexual,19,Parda,Não possuo
3565,Sim,M,Heterossexual,22,Branca,Deficiência Visual
74,Sim,M,Pansexual,33,Parda,Não possuo
2310,Não,M,Heterossexual,20,Branca,Não possuo
9009,Sim,F,Pansexual,19,Amarela,Não possuo
8302,Sim,M,Heterossexual,22,Parda,Não possuo
5248,Sim,M,Homossexual,23,Parda,Não possuo
6455,Não,F,Heterossexual,22,Branca,Não possuo
9235,Sim,M,Heterossexual,19,Branca,Não possuo
9117,Sim,M,Heterossexual,23,Branca,Não possuo
1120,Não,F,Heterossexual,23,Parda,Não possuo
1325,Sim,F,Bissexual,20,Branca,Não possuo
12938,Sim,F,Heterossexual,19,Parda,Não possuo
8356,Sim,F,Heterossexual,20,Parda,Não possuo
17695,Sim,F,Heterossexual,19,Parda,Não possuo
3456,Sim,F,Heterossexual,23,Branca,Não possuo
7114,Sim,M,Heterossexual,20,Parda,Não possuo
10746,Não,F,Heterossexual,20,Branca,Não possuo
6117,Não,F,Heterossexual,19,Branca,Não possuo
5309,Sim,F,Heterossexual,22,Branca,Não possuo
1417,Sim,M,Bissexual,24,Preta,Não possuo
394,Sim,F,Bissexual,33,Parda,TEA – Transtorno Espectro do Autismo
4044,Sim,F,Heterossexual,40,Parda,Não possuo
10678,Sim,M,Heterossexual,19,Branca,Não possuo
472,Sim,F,Heterossexual,25,Branca,Não possuo
10142,Sim,M,Heterossexual,27,Branca,Outro
8690,Não,F,Heterossexual,21,Branca,Não possuo
11177,Não,F,Bissexual,25,Branca,Não possuo
2595,Sim,M,Heterossexual,24,Parda,Não possuo
7895,Sim,F,Bissexual,20,Branca,Não possuo
4378,Não,M,Heterossexual,22,Parda,Não possuo
1861,Não,F,Heterossexual,22,Branca,Não possuo
10267,Sim,F,Heterossexual,21,Parda,Não possuo
7582,Sim,M,Bissexual,21,Branca,Não possuo
4722,Não,F,Heterossexual,18,Parda,Não possuo
3715,Não,M,Heterossexual,23,Branca,Não possuo
6499,Sim,F,Bissexual,22,Branca,Não possuo
12252,Sim,F,Prefiro não responder,20,Branca,Não possuo
11269,Sim,F,Heterossexual,18,Preta,Não possuo
5773,Não,M,Bissexual,21,Branca,Não possuo
11905,Não,M,Heterossexual,19,Parda,Não possuo
10191,Não,F,Bissexual,22,Branca,Não possuo
4470,Sim,M,Heterossexual,27,Parda,Não possuo
1503,Sim,F,Heterossexual,23,Branca,Não possuo
748,Não,M,Heterossexual,19,Branca,Não possuo
2620,Não,M,Heterossexual,18,Amarela,Não possuo
5368,Não,M,Homossexual,21,Branca,Não possuo
10068,Sim,F,Heterossexual,18,Parda,Não possuo
9623,Sim,F,Bissexual,20,Parda,Não possuo
8220,Não,M,Heterossexual,19,Preta,Não possuo
1071,Não,F,Heterossexual,28,Parda,Outro
8949,Sim,F,Heterossexual,19,Branca,Não possuo
8125,Não,M,Heterossexual,22,Amarela,Não possuo
7375,Sim,F,Heterossexual,20,Parda,Não possuo
5433,Sim,M,Heterossexual,26,Branca,Não possuo
6545,Não,M,Heterossexual,26,Branca,Não possuo
412,Não,M,Bissexual,23,Branca,Não possuo
1973,Sim,M,Heterossexual,24,Branca,Não possuo
7367,Sim,M,Heterossexual,23,Não informada,Não possuo
10538,Não,M,Heterossexual,26,Parda,Não possuo
2262,Sim,M,Bissexual,27,Parda,Não possuo
2402,Sim,F,Bissexual,22,Preta,Não possuo
529,Sim,M,Bissexual,29,Branca,Outro
13281,Sim,F,Heterossexual,22,Parda,Não possuo
7290,Não,M,Heterossexual,19,Branca,Não possuo
4201,Não,F,Bissexual,23,Branca,Não possuo
540,Não,M,Homossexual,18,Amarela,Não possuo
4608,Não,M,Homossexual,20,Branca,Não possuo
4475,Não,M,Heterossexual,20,Branca,Não possuo
6525,Não,M,Heterossexual,21,Parda,Não possuo
1954,Não,F,Heterossexual,25,Branca,Não possuo
5844,Não,M,Heterossexual,25,Branca,Não possuo
4958,Sim,F,Heterossexual,22,Branca,Não possuo
6348,Sim,F,Heterossexual,20,Branca,Não possuo
10728,Sim,F,Heterossexual,18,Parda,Não possuo
3215,Sim,M,Prefiro não responder,25,Branca,Não possuo
9196,Não,F,Heterossexual,20,Branca,Não possuo
9200,Sim,M,Heterossexual,19,Parda,Não possuo
1009,Sim,M,Heterossexual,25,Preta,Não possuo
5757,Sim,M,Heterossexual,27,Parda,Não possuo
8740,Não,F,Prefiro não responder,21,Não informada,Não possuo
9394,Sim,F,Bissexual,20,Branca,Não possuo
239,Não,M,Heterossexual,37,Parda,Não possuo
11471,Não,M,Heterossexual,24,Branca,Não possuo
8401,Sim,F,Heterossexual,21,Branca,Não possuo
371,Sim,F,Heterossexual,26,Branca,Outro
4369,Sim,M,Heterossexual,20,Branca,Não possuo
5638,Sim,F,Heterossexual,17,Branca,Não possuo
2332,Não,F,Heterossexual,18,Branca,Não possuo
11140,Não,M,Heterossexual,25,Amarela,Não possuo
1678,Sim,M,Heterossexual,25,Não informada,Não possuo
10670,Não,M,Homossexual,23,Branca,Não possuo
9578,Sim,M,Heterossexual,19,Preta,Não possuo
7086,Sim,M,Heterossexual,24,Parda,Não possuo
1146,Sim,F,Bissexual,25,Não informada,Outro
4261,Sim,F,Bissexual,24,Branca,Não possuo
12068,Não,M,Bissexual,21,Parda,Não possuo
1763,Não,M,Homossexual,20,Branca,Não possuo
8831,Sim,M,Heterossexual,19,Branca,Não possuo
1270,Não,F,Heterossexual,20,Branca,Não possuo
10105,Sim,M,Bissexual,24,Parda,Não possuo
2171,Sim,F,Bissexual,24,Parda,Não possuo
8224,Não,M,Heterossexual,22,Branca,Não possuo
588,Sim,F,Heterossexual,36,Preta,Não possuo
11067,Sim,F,Bissexual,18,Parda,Não possuo
3779,Não,F,Heterossexual,20,Parda,Não possuo
5903,Não,F,Heterossexual,21,Não informada,Não possuo
1635,Não,F,Heterossexual,19,Branca,Não possuo
12491,Sim,F,Prefiro não responder,21,Branca,Não possuo
3671,Sim,F,Bissexual,23,Parda,Não possuo
3002,Sim,M,Heterossexual,23,Parda,Não possuo
3893,Não,M,Homossexual,23,Preta,Não possuo
6772,Não,F,Heterossexual,21,Parda,Não possuo
3413,Sim,F,Heterossexual,25,Parda,Não possuo
10570,Sim,M,Heterossexual,18,Branca,Não possuo
7446,Sim,F,Bissexual,21,Parda,Não possuo
5921,Sim,F,Heterossexual,19,Parda,Não possuo
2674,Sim,M,Bissexual,21,Preta,Não possuo
4561,Sim,M,Heterossexual,23,Branca,Não possuo
5923,Não,F,Heterossexual,21,Branca,Não possuo
9298,Não,M,Heterossexual,18,Branca,Não possuo
3403,Sim,F,Heterossexual,24,Branca,Não possuo
3657,Sim,M,Heterossexual,24,Branca,Não possuo
10793,Sim,M,Bissexual,18,Parda,Não possuo
5338,Não,M,Heterossexual,21,Branca,Não possuo
2175,Sim,F,Bissexual,27,Parda,Não possuo
4693,Sim,F,Bissexual,21,Branca,Não possuo
9576,Não,F,Heterossexual,19,Branca,Não possuo
10,Sim,F,Pansexual,18,Branca,Não possuo
1409,Sim,M,Heterossexual,28,Branca,Não possuo
11826,Sim,F,Heterossexual,18,Parda,Não possuo
5244,Sim,M,Homossexual,22,Parda,Não possuo
5498,Sim,F,Heterossexual,29,Parda,Não possuo
596,Sim,M,Heterossexual,24,Parda,Não possuo
12833,Sim,F,Heterossexual,18,Branca,Não possuo
10631,Não,F,Heterossexual,19,Branca,Não possuo
242,Não,M,Heterossexual,21,Parda,Não possuo
4970,Sim,M,Prefiro não responder,21,Branca,Não possuo
1940,Não,F,Heterossexual,19,Branca,Não possuo
2816,Não,F,Bissexual,20,Parda,Não possuo
4667,Sim,M,Heterossexual,22,Parda,Não possuo
10691,Não,F,Bissexual,20,Branca,Não possuo
8691,Não,F,Heterossexual,23,Preta,Não possuo
9442,Sim,F,Bissexual,20,Parda,Não possuo
5887,Sim,F,Bissexual,21,Branca,Não possuo
12768,Sim,F,Homossexual,19,Parda,Não possuo
1502,Sim,M,Heterossexual,26,Branca,Não possuo
12375,Sim,M,Heterossexual,18,Parda,Não possuo
8522,Não,F,Heterossexual,21,Branca,Não possuo
9026,Não,F,Pansexual,22,Branca,Não possuo
6943,Sim,M,Heterossexual,20,Branca,Não possuo
2079,Não,M,Prefiro não responder,26,Branca,Não possuo
1360,Sim,M,Heterossexual,25,Parda,Não possuo
10268,Não,F,Heterossexual,29,Preta,Deficiência Mental/Intelectual
7849,Sim,M,Prefiro não responder,20,Branca,Não possuo
5514,Sim,M,Heterossexual,20,Branca,Não possuo
2948,Sim,F,Bissexual,24,Branca,Não possuo
5039,Sim,F,Heterossexual,23,Branca,Não possuo
10958,Sim,M,Homossexual,25,Parda,Não possuo
7412,Não,F,Heterossexual,18,Parda,Não possuo
4873,Não,M,Homossexual,20,Parda,Não possuo
533,Não,M,Heterossexual,26,Branca,TEA – Transtorno Espectro do Autismo
389,Sim,F,Bissexual,28,Branca,Não possuo
143,Não,M,Heterossexual,23,Parda,Não possuo
11775,Não,F,Heterossexual,23,Branca,Não possuo
1290,Não,M,Heterossexual,22,Branca,Não possuo
5327,Não,M,Homossexual,23,Branca,Não possuo
5391,Sim,M,Heterossexual,21,Preta,Não possuo
9308,Sim,F,Heterossexual,21,Preta,Não possuo
4885,Sim,F,Prefiro não responder,20,Branca,Não possuo
820,Sim,F,Bissexual,25,Parda,Não possuo
4216,Sim,F,Heterossexual,21,Preta,Não possuo
8761,Não,F,Bissexual,20,Branca,Não possuo
2372,Não,M,Heterossexual,24,Não informada,Não possuo
4397,Sim,F,Bissexual,21,Parda,Não possuo
10348,Sim,F,Heterossexual,19,Parda,Não possuo
950,Não,M,Heterossexual,18,Branca,Não possuo
14268,Sim,M,Heterossexual,24,Não informada,Não possuo
7102,Sim,M,Heterossexual,21,Branca,Não possuo
14070,Sim,M,Bissexual,23,Branca,Não possuo
10023,Sim,F,Bissexual,18,Branca,Não possuo
3813,Sim,F,Bissexual,22,Branca,Não possuo
4294,Não,F,Heterossexual,23,Parda,Não possuo
5320,Sim,F,Bissexual,22,Branca,Não possuo
12022,Sim,M,Heterossexual,19,Branca,Não possuo
8298,Não,F,Heterossexual,19,Branca,Não possuo
11752,Sim,M,Heterossexual,23,Parda,Não possuo
2082,Não,F,Bissexual,19,Branca,Não possuo
7188,Não,M,Heterossexual,23,Branca,Não possuo
6360,Sim,F,Heterossexual,28,Branca,Não possuo
2869,Não,M,Heterossexual,22,Branca,Não possuo
10711,Sim,F,Bissexual,19,Branca,Não possuo
869,Sim,M,Heterossexual,24,Não informada,Deficiência Visual
